HRname,companyInfo,companyName,education,expirence,info_url,jobname,salary,workAddress,workRequire
王女士,京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强,京东集团,本科,3-5年,https://www.zhipin.com/job_detail/44024c67122822411nd53dS5GVo~.html,Java,22k-30k,北京市 大兴区 京东集团总部,"技能要求：1、计算机及相关专业本科及以上学历，三年以上Java开发经验。2、JAVA基础扎实，理解io、多线程，有jvm调优经验优先考虑3、熟悉常用的数据结构，算法及设计模式，具有良好的编程习惯，对OOD/OOP有自己的理解 。4、熟悉spring/mybatis/hibernate/dubbo/redis/maven/mongodb的技术，阅读过开源框架源代码者尤佳 。5、熟悉基本的sql优化，有sql调优经验者优先；6、熟悉solr、elasticsearch、zookeeper、hbase技术者优先7、有大型分布式、高并发、高负载、高可用系统设计、互联网系统经验者的优先8、良好的沟通能力，逻辑思维能力，有良好的团队合作意识。岗位职责：1、从事Java开发和前端应用开发，参与软件产品的设计与研发，参与并负责完成核心代码开发。2、负责线上系统性能优化，并解决开发过程中遇到的技术问题。3、日常系统运营维护工作。划重点！！！不符合的不要给我发简历信息耽误彼此的时间！也许您是全栈，也许您是大牛，但是真的对不起，hr要求的，有三个硬性条件必须满足：1.每家公司平均工作年限必须大于等于两年，工作一年的和应届生没有限制。2.学历至少是本科，必须是统招的。3.伪造虚假的工作经历及学历勿投，hr最终会做背景调查。
                            京东一级系统，平台产品研发部门核心项目组
                                    京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强"
刘先生,快手是一个记录和分享生活的短视频社交平台，公司自2011年创立，在过去7年时间里，稳步成长为众多用户的生活分享社区。快手坚持每个人都值得被记录，每个人都有被看到的权利和机会，致力于用技术提升每一个人独特的幸福感。,快手,本科,3-5年,https://www.zhipin.com/job_detail/12d3fe727d26d0f61nJz3Nq6EVU~.html,java后端,28k-55k·16薪,北京市 海淀区 西二旗(地铁站),"有好几个方向哈，请往下看完【商业化】职位描述1、负责高性能广告交易平台的设计、研发及持续优化； 2、负责广告营销平台后端、结算系统和DMP系统开发及持续优化； 3、与广告算法团队一起，研发和优化广告召回、排序、竞价、频率/流量控制等核心投放策略； 4、对现有系统的不足进行分析,找到目前系统的瓶颈,改进提高系统性能； 5、参与解决海量商业数据分布式处理、高效查询、数据一致性、准确性等方面带来的各种技术难题和挑战。任职要求1.计算机或相关专业本科以上学历，具备1年以上的大型Web应用开发和架构经验； 2.熟悉linux开发环境，熟练使用Java和面向对象设计开发； 3. 熟悉主流Web应用相关的框架，对至少两个主流框架有深入理解； 4.对设计模式、软件工程等有较深入的理解； 5. 熟悉大型分布式、高并发、高可用性系统设计开发； 6.了解统计模型，有机器学习，数据挖掘等相关技术工作经验的优先; 7.有过大规模（千万级在线用户以上）AdExchange，DSP系统开发经验的优先; 8.有创业者基因：你渴望一个能够共同成长的团队，而不是找一份养家糊口的工作; 9.有开发高品质产品、编写高质量代码的自我要求.【支付方向】职位描述你将与一群“可能是行业内最顶尖的“Java后端工程师一起，共同搭建公司级的支付中台。任职要求在这里你将： 1. 参与快手支付中台需求的开发，深入发掘和分析业务需求，撰写技术方案和系统设计，以及相关的代码开发； 2. 接受支付系统设计与实现复杂度的挑战，分析和发现系统的优化点，负责推动系统的合理性、可靠性、可用性的提升； 3. 为团队引入创新的技术、创新的解决方案，用创新的思路解决问题。 任职资格 1. 三年及以上Java开发经验，有扎实的计算机基础知识和编程功底； 2. 精通多线程编程，熟悉JVM，熟悉常见的开源分布式中间件、缓存、消息队列等，熟悉MySQL，熟悉Linux下的DevOps； 3. 熟悉面向对象设计，有一定的系统架构设计能力； 4. 热爱技术，对代码质量和开发规范有近乎苛刻的要求，善于沟通与团队协作； 5. 有支付系统设计和开发经验，或者熟悉行业业务模型和应用架构模型者优先【风控方向】职位描述1.负责社区短视频和直播的内容分析平台的设计和研发； 2.开发、调优视频内容安全相关的算法策略系统，制定并实现内容安全相关的业务策略； 3.负责研发和调优深度学习框架任职要求1.一年以上的Java开发经验，扎实的编程功底，熟悉常用的数据结构和算法； 2.熟悉数据库概念和技术，精通MySQL、HBase、Hive等技术的优先； 3.了解常用深度学习框架TensorFlow、Caffe的优先； 4.有内容安全相关策略制定以及实现经验者优先； 5.工作认真严谨，有较强的学习能力和解决问题的能力。【内容管理方向】职位描述1.负责内容管理后台的设计和研发工作，处理海量UGC内容； 2.负责内容管理后台分布式存储、分布式计算以及中间件等系统的开发和维护。任职要求1.精通Java，熟练使用Mysql、Redis、Memcache、Kafka等，熟悉Http协议、多线程编程等； 2.有极客精神，追求极致，对每行代码精雕细琢、精益求精； 3.有海量数据、高QPS处理经验的同学优先考虑； 4.希望有很强的学习动力，渴望自己以技术为核心，在技术、产品、运营等领域全面提升。【电商方向】职位描述1.参与快手电商需求的开发，深入发掘和分析业务需求，撰写技术方案和系统设计，以及相关的代码开发； 2.接受高并发、海量数据的挑战，分析和发现系统的优化点，负责推动系统的性能和可用性的提升； 3.为团队引入创新的技术、创新的解决方案，用创新的思路解决问题。 4. 负责快手电商分销平台， 自建交易系统， 或B端交易后台的架构和开发。任职要求1.五年及以上Java开发经验，有扎实的计算机基础知识和编程功底； 2.精通多线程编程，熟悉JVM，熟悉常见的开源分布式中间件、缓存、消息队列等，熟悉MySQL，熟悉Linux下的DevOps； 3.熟悉面向对象设计，有较强的系统架构设计能力4.热爱技术，对代码质量和开发规范有近乎苛刻的要求，善于沟通与团队协作5.有大型分布式、高并发、高负载、高可用性系统设计和稳定性经验优先
                            技术氛围好
                                    快手是一个记录和分享生活的短视频社交平台，公司自2011年创立，在过去7年时间里，稳步成长为众多用户的生活分享社区。快手坚持每个人都值得被记录，每个人都有被看到的权利和机会，致力于用技术提升每一个人独特的幸福感。  在快手上，用户可以用短视频和照片记录生活点滴，也可以通过直播与他人实时互动。"
贾女士,北京华生医叮科技有限公司脱胎于华生集团，是集团旗下专业从事区域智能诊疗方向的高新技术企业。随着国家医改的深入，医疗行业规则重建，医叮区域智能诊疗平台打破常规互联网轻问诊的传统操作，以数据平台和诊疗服务体系深入嵌入医疗机构，引入供应链解决诊疗流程创新驱动力，有效打通筛查、转诊、入院服务、回访随访，沟,华生医叮,大专,3-5年,https://www.zhipin.com/job_detail/cf2028d81d4591601HZ63N69GVQ~.html,Java,10k-15k,北京昌平区泰华龙旗广场D座506,"java开发工程师：岗位职责：1.参与本部门总线系统的技术研究；2.参与项目分工和周期评估，重点技术问题攻关，核心代码构建；3.负责公司现有项目的维护和迭代，负责新产品的研发和新技术预研；4.负责协调项目开发和实施的各个环节，把握项目的整体进度。任职要求：1. 计算机或相关专业毕业，大学本科及以上学历2. 3年以上服务器端软件(Java)开发经验，1年以上软件架构经验，同时具有.NET 研发经验更佳3. 精通Jsp、Java、Servlet等语言及SpringMVC、Spring、Hibernate、Mbatis等各种常用的应用开发框架，熟悉JavaScript、JQuery、AJAX、HTML、CSS等语言4. 掌握shiro框架，能够应用shiro实现权限的精确控制5. 熟练使用SQL和存储过程，熟悉Oracle、MySQL、或SQL Server等数据库，对数据库管理、大数据处理及性能调优有经验者优先6. 精通Tomcat、weblogic、jboss等应用服务器，并熟练掌握大规模应用服务器的部署和使用，构建过百万级用户量以上系统7. 具备开阔的技术视野，能及时掌握市场发展动态，对部门的技术发展能提供决策性的建议。8. 使用过MongoDB、redis等技术的优先选择，使用过httpclient优先9.联系电话一八八一一四九三一六五
                            
                                    北京华生医叮科技有限公司脱胎于华生集团，是集团旗下专业从事区域智能诊疗方向的高新技术企业。随着国家医改的深入，医疗行业规则重建，医叮区域智能诊疗平台打破常规互联网轻问诊的传统操作，以数据平台和诊疗服务体系深入嵌入医疗机构，引入供应链解决诊疗流程创新驱动力，有效打通筛查、转诊、入院服务、回访随访，沟"
杨女士,蛋壳公寓是中国知名的互联网长租公寓运营商，致力于用互联网方式改造传统的住房租赁行业。公司成立于 2015 年初，是一家以数据驱动为核心，提供高品质租住生活的资产管理和居住服务平台，产品形态涵盖合租公寓、整租公寓等，满足都市年轻白领多元化的居住需求。创立至今四年时间，已进入北京、上海、广州、深圳、苏州,蛋壳公寓,本科,5-10年,https://www.zhipin.com/job_detail/3b92b752dc4c4c661XZ63NS8GVM~.html,Java高级工程师,30k-50k,北京市朝阳区联合大厦6层,"职位描述：1、负责公司各个业务系统的设计及开发工作；2、参与产品的需求调研和需求分析，撰写相关技术文档，独立承担业务系统核心模块代码实现工作；3、参与现有框架、基础构架的改进，提高产品质量；4、协助测试人员进行软件的功能及性能测试。职位要求1.211、958院校本科及以上学历，计算机或相关专业，3年以上互联网行业java开发经验，熟悉RPC原理，至少有一种RPC框架的使用经验；2.精通J2EE架构，Java基础扎实，理解io、多线程、集合等基础框架，对JVM原理有一定的了解；3.熟悉主流开源框架，如Spring、SpringMVC、MyBatis、Activity、SpringBoot等；熟悉Spring原理；4.熟练使用MYSQL数据库，对SQL优化有经验；熟悉至少一种非关系型数据库和缓存工具；5.熟悉Servlet容器（Tomcat、Jetty、Resin等）原理和使用；6.熟悉RESTful API 规范，了解 Open API 标准；7.熟悉持续集成和自动化测试工具，如Hudson、Jenkins；
                            蛋壳公寓”是紫梧桐(北京)资产管理有限公司旗下品牌，中国领先的互联网长租公寓运营商。公司成立于2015年初，是一家提供资产管理、高品质的居住产品及服务为一体以数据驱动的居住服务平台。
                                    蛋壳公寓是中国知名的互联网长租公寓运营商，致力于用互联网方式改造传统的住房租赁行业。公司成立于 2015 年初，是一家以数据驱动为核心，提供高品质租住生活的资产管理和居住服务平台，产品形态涵盖合租公寓、整租公寓等，满足都市年轻白领多元化的居住需求。创立至今四年时间，已进入北京、上海、广州、深圳、苏州"
闫先生,京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强,京东集团,本科,3-5年,https://www.zhipin.com/job_detail/eb9ea4a5c922cb091Xxz0tq8EFQ~.html,数据挖掘,20k-40k,北京市 朝阳区 国家会议中心 E10号门5层,"工作职责1. 基于大数据的用户购物行为以及用户心理分析。2. 基于零售大数据的模型设计、建模、应用、效果回收以及优化。包括但不限于用户标签、商品标签、用户行为预测等。3. 根据数据分析以及建模需求，对底层数据进行加工以及治理，完成基础数据的清洗。4. 完成用户整合营销中相关的建模工作。任职资格1. 计算机、数学、统计等相关专业；硕士及以上学历优先； 2. 扎实的编程基础，至少熟悉python/scala或java一种编程语言及常用的软件库或技术栈；2年以上开发经验。3. 精通SQL，熟悉Hadoop、Hive、Hdfs等的大数据相关技术，熟悉各种特征提取、数据降维等数据处理技术； 4. 熟悉常用的机器学习算法，了解深度学习技术，有个性化推荐、精准营销体系建设经验者优先；5. 熟悉linux系统和脚本编程，分布式数据处理经验，掌握spark、flink原理，熟悉spark、flink开发优先；6. 能够阅读英文技术文档及论文，有独立分析解决问题的能力； 7. 良好的沟通能力及团队合作精神；
                            
                                    京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强"
张先生,北京建恒信安科技有限公司成立于2011年，自成立以来，公司专注于企业数据中心的IT运维安全、数据库安全、终端行为安全、身份识别与认证安全等领域。致力于为企业打造一个全方位、多纬度的“IT管控智能化，全留痕”环境，是国内领先的信息安全产品与解决方案提供商。,建恒信安,本科,1-3年,https://www.zhipin.com/job_detail/c36c026c2b9b2cf71HV80tu9GFY~.html,Java,8k-9k,北京海淀区华夏科技大厦2楼218,"1.本科学历，学信网可查2.JAVA基础扎实，对现有产品进行需求开发和bug处理3.了解linux基础知识，能进行简单部署和使用4.程序采用内部定义的软件架构，注重业务逻辑的关联，使用技术包括ldap数据库，JAVA导入导出，JAVA IO读写  结合Linux部分服务调用和原理等5.要求必须可以接受能做基础功能的开发，对新框架和主流架构短期不涉及，请谨慎考虑
                            
                                    北京建恒信安科技有限公司成立于2011年，自成立以来，公司专注于企业数据中心的IT运维安全、数据库安全、终端行为安全、身份识别与认证安全等领域。致力于为企业打造一个全方位、多纬度的“IT管控智能化，全留痕”环境，是国内领先的信息安全产品与解决方案提供商。"
李女士,最右是一款贱萌的青少年文化产品，致力于发现兴趣，传递快乐。,最右,本科,3-5年,https://www.zhipin.com/job_detail/bb1dcd16a9f8fc951XB63dq1EFo~.html,高级数据挖掘工程师,40k-80k,北京市 海淀区 泰兴大厦(花园东路) 牡丹园地铁站泰兴大厦407,"职责：1.负责移动APP产品的用户基础数据挖掘工作，构建用户数据挖掘系统；2.通过特征抽取和建模，实现用户行为分析和用户画像，为决策提供数据支持；3.分析系统的技术缺陷，对策略框架做出合理地调整或改进；4.负责数据波动和异常的监控报警。要求：1.三年以上相关工作经验；2.计算机及计算机相关专业本科或本科以上学历；3.精通Linux，熟悉python编程语言以及shell脚本；4.具有良好的数学基础和数据分析能力，对数据敏感。加分：1.熟悉hadoop、Spark等分布式计算系统，了解hive、kafka、ambari工具者优先；2.Linux工程师优先。
                            
                                    最右是一款贱萌的青少年文化产品，致力于发现兴趣，传递快乐。 在最右，你可以不停刷出最精彩的新热内容，关注自己感兴趣的话题，与脑洞大开的右友互动，找 到自己的同爱同好。  最右会通过机器的自动学习，分析用户的兴趣爱好，基于大数据的个性化推荐引擎，帮助你找到喜 欢的内容和人。你用的越多，最右"
熊女士,深圳市腾讯计算机系统有限公司成立于1998年11月，由马化腾、张志东、许晨晔、陈一丹、曾李青五位创始人共同创立。 是中国最大的互联网综合服务提供商之一，也是中国服务用户最多的互联网企业之一。,腾讯,硕士,1-3年,https://www.zhipin.com/job_detail/ae86768b92381ff21HZ729m-E1Y~.html,数据挖掘研究员,18k-36k,北京海淀区银科大厦,"工作要求:计算机相关专业硕士及以上学历，2年以上软件开发经验；熟悉数据挖掘相关模型，有自然语言处理，推荐系统相关经验者优先；熟悉Tensorflow深度学习框架者更佳。工作职责:负责数据挖掘相关算法调研；负责自然语言处理以及个性化推荐相关模型训练和优化；优化算法性能，满足上线需求。
                            
                                    深圳市腾讯计算机系统有限公司成立于1998年11月，由马化腾、张志东、许晨晔、陈一丹、曾李青五位创始人共同创立。 是中国最大的互联网综合服务提供商之一，也是中国服务用户最多的互联网企业之一。腾讯多元化的服务包括：社交和通信服务QQ及微信/WeChat、社交网络平台QQ空间、腾讯游戏旗下QQ游戏平"
郭女士,京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强,京东集团,本科,5-10年,https://www.zhipin.com/job_detail/45222f679ccb04571HZy3Ni8FFo~.html,数据挖掘工程师,25k-45k,北京市 大兴区 京东集团总部 北京经济开发区科创十一街18号院 京东集团总部B座,"工作内容：1、理解客户体验与服务业务逻辑，设计关键指标；2、利用统计模型挖掘京东客户体验与服务数据的价值，为服务体验做支持；3、对客诉信息收集的数据进行清洗、特征提取、数据开发；4、应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，并研发创新方法以解决常规算法不能解决的问题；5、和其他团队一起完成大数据智能分析工作的流程、规范建立。任职要求：1、本科学历5年以上相关工作经验，研究生3年以上，博士工作经验不限；2、深入了解机器学习和据挖掘相关算法原理原理和优缺点，阅读过源代码优先；3、3年以上数据分析或数据挖掘相关经验，熟悉建模、数据挖掘、机器学习；4、掌握大数据工具，如Python，Scala，，熟练使用SQL，熟悉Hadoop、Hive、MapReduce、Spark等技术平台。5、有零售服务行业经验者优先。
                            
                                    京东于2004年正式涉足电商领域。2016年，京东集团市场交易额达到9392亿元*。京东是中国收入规模最大的互联网企业。2017年7月，京东再次入榜《财富》全球500强，位列第261位，成为排名最高的中国互联网企业，在全球仅次于亚马逊和Alphabet，位列互联网企业第三。2018年财富世界500强"
田女士,MODEUSH is committed to exploring the aesthetics coded in the concept of TIME.,茂逊,本科,3-5年,https://www.zhipin.com/job_detail/0e4dc154e5ee7ce01HB93t24EVY~.html,数据挖掘,20k-40k,北京朝阳区望京街道望京soho中心T1C座,"岗位职责1、运用大数据分析工具和技术，及各种机器学习、数据挖掘算法解决风险管理业务中遇到的实际问题与需求，如反欺诈、信用风险评估等，包括对模型进行设计、开发、验证、测试、部署及监控、优化。2、基于海量用户数据和特征，发现用户属性，建立数据挖掘模型，对用户进行评估，包括但不限于：用户风险评分；用户价值评分；用户偏好预测，用户个性化推荐等。3、评估数据源的质量和价值，能结合业务需求和场景，从各种数据维度中挖掘数据价值，并设计不同的模型，应用于不同的业务场景中。职位要求1.2年以上数据挖掘、机器学习领域经验；2.熟悉各类机器学习算法的实现和参数调优（如逻辑回归、SVM、神经网络、随机森林、深度学习等）；3.熟悉SAS、R、Python等分析工具，熟悉大数据分析平台和工具，如Hive，Hadoop, Spark等；4.有较强的逻辑思维能力、优秀的沟通表达能力及团队合作能力；5.有金融行业信用风险建模、个性化推荐、营销建模等经验者优先。
                            
                                    MODEUSH is committed to exploring the aesthetics coded in the concept of TIME. Via brilliant design, MODEUSH constructs the temporal archetype of aes"
李先生,北京金州世纪信息技术有限公司（简称车慧达），锁定商用车领域，拥有车联网大数据行业领先的大数据分析挖掘能力及商用车车险大脑（UBI），能精准有效的识别出车辆驾驶行为风险、有效降低车辆保险赔付率；公司成立2个月就获得首轮近千万融资；目前接入公司大数据平台车辆上百万辆，大数据平台可以实时接入商用车辆的卫星,车慧达,硕士,3-5年,https://www.zhipin.com/job_detail/a890a6105dc769f41nN63ty_EVo~.html,高级数据挖掘工程,20k-30k,北京市 海淀区 国际科技创业园西区 西区1号楼1804室,"1、硕士学历及以上，三年以上数据挖掘经验。2、精通java、python、C++等一门或者一门以上的编程语言。3、熟悉特征工程，对基础统计理论，如抽样分布，假设检验，多因素分析，随机过程等有应用经验。3、精通广义线性回归、SVM、隐马模型、EM算法求解，主题模型，卷积神经网络中的一个或多个，能够从理论角度推导算法的求解过程，有自己琢磨出来的见解。4、有过基于地图算法经验的是加分项。
                            
                                    北京金州世纪信息技术有限公司（简称车慧达），锁定商用车领域，拥有车联网大数据行业领先的大数据分析挖掘能力及商用车车险大脑（UBI），能精准有效的识别出车辆驾驶行为风险、有效降低车辆保险赔付率；公司成立2个月就获得首轮近千万融资；目前接入公司大数据平台车辆上百万辆，大数据平台可以实时接入商用车辆的卫星"
于女士,完美世界（北京）网络技术有限公司（以下简称：完美世界）是中国领先的网络游戏开发商和运营商之一。公司成立于2004年，一直致力于创造优质的互动娱乐产业品牌，倾力打造拥有自主知识产权的高质量网游精品。完美世界现主要基于自主研发的Angelica 3D游戏引擎、Cube引擎以及Eparch 2D引擎为平台,完美世界,本科,3-5年,https://www.zhipin.com/job_detail/389b84517de1be2a1XB83ty6FVM~.html,数据挖掘工程师,15k-25k,北京朝阳区北苑路86号院306完美世界大厦,"岗位职责：1.负责数据采集抓取，存储，清洗，验证，匹配等全数据流程开发2.负责数据建模分析和设计3.负责游戏项目的各用户主流平台信息的爬取，处理和分析任职资格：1.3年以上数据挖掘工作，熟悉Linux系统，精通Python；2.了解多线程、多进程、网络通信编程相关知识，有分布式爬虫架构，数据挖掘经验；3.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术；4.熟练掌握python的数据处理方法，善于处理非结构化数据；5.较强的数据分析能力，能从海量数据中提炼核心观点和结论；6.大学本科及以上学历。
                            
                                    完美世界（北京）网络技术有限公司（以下简称：完美世界）是中国领先的网络游戏开发商和运营商之一。公司成立于2004年，一直致力于创造优质的互动娱乐产业品牌，倾力打造拥有自主知识产权的高质量网游精品。完美世界现主要基于自主研发的Angelica 3D游戏引擎、Cube引擎以及Eparch 2D引擎为平台"
